,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
1216785,2020-03-09,CZE,GADM,CZE.11_1,Prague,-0.011179999999999999,0.11673,full_february,DAY_OF_WEEK
1216786,2020-03-10,CZE,GADM,CZE.11_1,Prague,-0.015119999999999998,0.12207,full_february,DAY_OF_WEEK
1216787,2020-03-11,CZE,GADM,CZE.11_1,Prague,-0.0863,0.15836,full_february,DAY_OF_WEEK
1216788,2020-03-12,CZE,GADM,CZE.11_1,Prague,-0.05591,0.13976,full_february,DAY_OF_WEEK
1216789,2020-03-13,CZE,GADM,CZE.11_1,Prague,-0.11665999999999999,0.15438,full_february,DAY_OF_WEEK
1216790,2020-03-14,CZE,GADM,CZE.11_1,Prague,-0.20290999999999998,0.25636,full_february,DAY_OF_WEEK
1216791,2020-03-15,CZE,GADM,CZE.11_1,Prague,-0.2339,0.32422,full_february,DAY_OF_WEEK
1216792,2020-03-16,CZE,GADM,CZE.11_1,Prague,-0.3047,0.27373000000000003,full_february,DAY_OF_WEEK
1216793,2020-03-17,CZE,GADM,CZE.11_1,Prague,-0.36905,0.31806999999999996,full_february,DAY_OF_WEEK
1216794,2020-03-18,CZE,GADM,CZE.11_1,Prague,-0.34557,0.30091999999999997,full_february,DAY_OF_WEEK
1216795,2020-03-19,CZE,GADM,CZE.11_1,Prague,-0.38232,0.32558000000000004,full_february,DAY_OF_WEEK
1216796,2020-03-20,CZE,GADM,CZE.11_1,Prague,-0.40553,0.31684,full_february,DAY_OF_WEEK
1216797,2020-03-21,CZE,GADM,CZE.11_1,Prague,-0.53233,0.44453000000000004,full_february,DAY_OF_WEEK
1216798,2020-03-22,CZE,GADM,CZE.11_1,Prague,-0.4975,0.46862,full_february,DAY_OF_WEEK
1216799,2020-03-23,CZE,GADM,CZE.11_1,Prague,-0.38814,0.32883,full_february,DAY_OF_WEEK
1216800,2020-03-24,CZE,GADM,CZE.11_1,Prague,-0.38056999999999996,0.33159,full_february,DAY_OF_WEEK
1216801,2020-03-25,CZE,GADM,CZE.11_1,Prague,-0.37128,0.32495,full_february,DAY_OF_WEEK
1216802,2020-03-26,CZE,GADM,CZE.11_1,Prague,-0.39259,0.3352,full_february,DAY_OF_WEEK
1216803,2020-03-27,CZE,GADM,CZE.11_1,Prague,-0.35525999999999996,0.29066,full_february,DAY_OF_WEEK
1216804,2020-03-28,CZE,GADM,CZE.11_1,Prague,-0.3392,0.34468000000000004,full_february,DAY_OF_WEEK
1216805,2020-03-29,CZE,GADM,CZE.11_1,Prague,-0.47339,0.45461,full_february,DAY_OF_WEEK
1216806,2020-03-30,CZE,GADM,CZE.11_1,Prague,-0.36803,0.31914000000000003,full_february,DAY_OF_WEEK
1216807,2020-03-31,CZE,GADM,CZE.11_1,Prague,-0.3825,0.33107,full_february,DAY_OF_WEEK
1216808,2020-04-01,CZE,GADM,CZE.11_1,Prague,-0.33951,0.29705,full_february,DAY_OF_WEEK
1216809,2020-04-02,CZE,GADM,CZE.11_1,Prague,-0.33376,0.29577,full_february,DAY_OF_WEEK
1216810,2020-04-03,CZE,GADM,CZE.11_1,Prague,-0.38511,0.31018,full_february,DAY_OF_WEEK
1216811,2020-04-04,CZE,GADM,CZE.11_1,Prague,-0.38477,0.35778000000000004,full_february,DAY_OF_WEEK
1216812,2020-04-05,CZE,GADM,CZE.11_1,Prague,-0.26852,0.35866,full_february,DAY_OF_WEEK
1216813,2020-04-06,CZE,GADM,CZE.11_1,Prague,-0.27797,0.27208000000000004,full_february,DAY_OF_WEEK
1216814,2020-04-07,CZE,GADM,CZE.11_1,Prague,-0.26231,0.26321,full_february,DAY_OF_WEEK
1216815,2020-04-08,CZE,GADM,CZE.11_1,Prague,-0.23717,0.24497,full_february,DAY_OF_WEEK
1216816,2020-04-09,CZE,GADM,CZE.11_1,Prague,-0.19819,0.23413,full_february,DAY_OF_WEEK
1216817,2020-04-10,CZE,GADM,CZE.11_1,Prague,-0.33855,0.28845,full_february,DAY_OF_WEEK
1216818,2020-04-11,CZE,GADM,CZE.11_1,Prague,-0.26124,0.30184,full_february,DAY_OF_WEEK
1216819,2020-04-12,CZE,GADM,CZE.11_1,Prague,-0.20595,0.32143,full_february,DAY_OF_WEEK
1216820,2020-04-13,CZE,GADM,CZE.11_1,Prague,-0.52913,0.43983,full_february,DAY_OF_WEEK
1216821,2020-04-14,CZE,GADM,CZE.11_1,Prague,-0.3058,0.28086,full_february,DAY_OF_WEEK
1216822,2020-04-15,CZE,GADM,CZE.11_1,Prague,-0.24866999999999997,0.25661,full_february,DAY_OF_WEEK
1216823,2020-04-16,CZE,GADM,CZE.11_1,Prague,-0.20501999999999998,0.22899999999999998,full_february,DAY_OF_WEEK
1216824,2020-04-17,CZE,GADM,CZE.11_1,Prague,-0.2092,0.22102,full_february,DAY_OF_WEEK
1216825,2020-04-18,CZE,GADM,CZE.11_1,Prague,-0.15759,0.26754,full_february,DAY_OF_WEEK
1216826,2020-04-19,CZE,GADM,CZE.11_1,Prague,-0.31285,0.36416,full_february,DAY_OF_WEEK
1216827,2020-04-20,CZE,GADM,CZE.11_1,Prague,-0.23004000000000002,0.24695,full_february,DAY_OF_WEEK
1216828,2020-04-21,CZE,GADM,CZE.11_1,Prague,-0.20509000000000002,0.24081,full_february,DAY_OF_WEEK
1216829,2020-04-22,CZE,GADM,CZE.11_1,Prague,-0.19118,0.22654000000000002,full_february,DAY_OF_WEEK
1216830,2020-04-23,CZE,GADM,CZE.11_1,Prague,-0.17674,0.21878000000000003,full_february,DAY_OF_WEEK
1216831,2020-04-24,CZE,GADM,CZE.11_1,Prague,-0.19712000000000002,0.21463000000000002,full_february,DAY_OF_WEEK
1216832,2020-04-25,CZE,GADM,CZE.11_1,Prague,-0.22415,0.29031999999999997,full_february,DAY_OF_WEEK
1216833,2020-04-26,CZE,GADM,CZE.11_1,Prague,-0.16785,0.31056,full_february,DAY_OF_WEEK
1216834,2020-04-27,CZE,GADM,CZE.11_1,Prague,-0.14411,0.20883000000000002,full_february,DAY_OF_WEEK
1216835,2020-04-28,CZE,GADM,CZE.11_1,Prague,-0.14098,0.2107,full_february,DAY_OF_WEEK
1216836,2020-04-29,CZE,GADM,CZE.11_1,Prague,-0.17033,0.22423,full_february,DAY_OF_WEEK
1216837,2020-04-30,CZE,GADM,CZE.11_1,Prague,-0.10447000000000001,0.1973,full_february,DAY_OF_WEEK
1216838,2020-05-01,CZE,GADM,CZE.11_1,Prague,-0.2732,0.25682,full_february,DAY_OF_WEEK
1216839,2020-05-02,CZE,GADM,CZE.11_1,Prague,-0.25833,0.29855,full_february,DAY_OF_WEEK
1216840,2020-05-03,CZE,GADM,CZE.11_1,Prague,-0.23313000000000003,0.33171,full_february,DAY_OF_WEEK
1216841,2020-05-04,CZE,GADM,CZE.11_1,Prague,-0.16118,0.21241,full_february,DAY_OF_WEEK
1216842,2020-05-05,CZE,GADM,CZE.11_1,Prague,-0.17865999999999999,0.21781999999999999,full_february,DAY_OF_WEEK
1216843,2020-05-06,CZE,GADM,CZE.11_1,Prague,-0.12603,0.19864,full_february,DAY_OF_WEEK
1216844,2020-05-07,CZE,GADM,CZE.11_1,Prague,-0.0124,0.16977,full_february,DAY_OF_WEEK
1216845,2020-05-08,CZE,GADM,CZE.11_1,Prague,-0.19191,0.24279,full_february,DAY_OF_WEEK
1216846,2020-05-09,CZE,GADM,CZE.11_1,Prague,-0.055020000000000006,0.21573,full_february,DAY_OF_WEEK
1216847,2020-05-10,CZE,GADM,CZE.11_1,Prague,-0.16793,0.30013,full_february,DAY_OF_WEEK
1216848,2020-05-11,CZE,GADM,CZE.11_1,Prague,-0.16139,0.21478000000000003,full_february,DAY_OF_WEEK
1216849,2020-05-12,CZE,GADM,CZE.11_1,Prague,-0.11585,0.18362,full_february,DAY_OF_WEEK
1216850,2020-05-13,CZE,GADM,CZE.11_1,Prague,-0.08335,0.17265,full_february,DAY_OF_WEEK
1216851,2020-05-14,CZE,GADM,CZE.11_1,Prague,-0.11048,0.18069000000000002,full_february,DAY_OF_WEEK
1216852,2020-05-15,CZE,GADM,CZE.11_1,Prague,-0.08724,0.16199000000000002,full_february,DAY_OF_WEEK
1216853,2020-05-16,CZE,GADM,CZE.11_1,Prague,-0.0012699999999999999,0.19435,full_february,DAY_OF_WEEK
1216854,2020-05-17,CZE,GADM,CZE.11_1,Prague,0.02695,0.2364,full_february,DAY_OF_WEEK
1216855,2020-05-18,CZE,GADM,CZE.11_1,Prague,-0.03622,0.1547,full_february,DAY_OF_WEEK
1216856,2020-05-19,CZE,GADM,CZE.11_1,Prague,-0.04167,0.15667999999999999,full_february,DAY_OF_WEEK
1216857,2020-05-20,CZE,GADM,CZE.11_1,Prague,-0.044739999999999995,0.16094,full_february,DAY_OF_WEEK
1216858,2020-05-21,CZE,GADM,CZE.11_1,Prague,-0.02536,0.15344000000000002,full_february,DAY_OF_WEEK
1216859,2020-05-22,CZE,GADM,CZE.11_1,Prague,-0.04703,0.14619000000000001,full_february,DAY_OF_WEEK
1216860,2020-05-23,CZE,GADM,CZE.11_1,Prague,-0.21803000000000003,0.26152,full_february,DAY_OF_WEEK
1216861,2020-05-24,CZE,GADM,CZE.11_1,Prague,-0.10665,0.2763,full_february,DAY_OF_WEEK
1216862,2020-05-25,CZE,GADM,CZE.11_1,Prague,-0.08885,0.16746,full_february,DAY_OF_WEEK
1216863,2020-05-26,CZE,GADM,CZE.11_1,Prague,-0.05814,0.15208,full_february,DAY_OF_WEEK
1216864,2020-05-27,CZE,GADM,CZE.11_1,Prague,0.008140000000000001,0.13512000000000002,full_february,DAY_OF_WEEK
1216865,2020-05-28,CZE,GADM,CZE.11_1,Prague,-0.0555,0.15419000000000002,full_february,DAY_OF_WEEK
1216866,2020-05-29,CZE,GADM,CZE.11_1,Prague,-0.01125,0.13289,full_february,DAY_OF_WEEK
1216867,2020-05-30,CZE,GADM,CZE.11_1,Prague,0.02332,0.18505,full_february,DAY_OF_WEEK
1216868,2020-05-31,CZE,GADM,CZE.11_1,Prague,-0.13335,0.27274,full_february,DAY_OF_WEEK
1216869,2020-06-01,CZE,GADM,CZE.11_1,Prague,-0.0034799999999999996,0.13508,full_february,DAY_OF_WEEK
1216870,2020-06-02,CZE,GADM,CZE.11_1,Prague,0.0014,0.13695,full_february,DAY_OF_WEEK
1216871,2020-06-03,CZE,GADM,CZE.11_1,Prague,0.0054399999999999995,0.13284,full_february,DAY_OF_WEEK
1216872,2020-06-04,CZE,GADM,CZE.11_1,Prague,-0.00891,0.14240999999999998,full_february,DAY_OF_WEEK
1216873,2020-06-05,CZE,GADM,CZE.11_1,Prague,-0.03735,0.13949,full_february,DAY_OF_WEEK
1216874,2020-06-06,CZE,GADM,CZE.11_1,Prague,-0.05509,0.20604,full_february,DAY_OF_WEEK
1216875,2020-06-07,CZE,GADM,CZE.11_1,Prague,-0.07831,0.25069,full_february,DAY_OF_WEEK
1216876,2020-06-08,CZE,GADM,CZE.11_1,Prague,-0.03277,0.1423,full_february,DAY_OF_WEEK
1216877,2020-06-09,CZE,GADM,CZE.11_1,Prague,-0.00992,0.13521,full_february,DAY_OF_WEEK
1216878,2020-06-10,CZE,GADM,CZE.11_1,Prague,0.00115,0.14236,full_february,DAY_OF_WEEK
1216879,2020-06-11,CZE,GADM,CZE.11_1,Prague,0.01202,0.12864,full_february,DAY_OF_WEEK
1216880,2020-06-12,CZE,GADM,CZE.11_1,Prague,0.07276,0.11266,full_february,DAY_OF_WEEK
1216881,2020-06-13,CZE,GADM,CZE.11_1,Prague,0.07522999999999999,0.17012,full_february,DAY_OF_WEEK
1216882,2020-06-14,CZE,GADM,CZE.11_1,Prague,-0.07257999999999999,0.25698000000000004,full_february,DAY_OF_WEEK
1216883,2020-06-15,CZE,GADM,CZE.11_1,Prague,0.0211,0.1287,full_february,DAY_OF_WEEK
1216884,2020-06-16,CZE,GADM,CZE.11_1,Prague,0.06146,0.12021,full_february,DAY_OF_WEEK
1216885,2020-06-17,CZE,GADM,CZE.11_1,Prague,0.08532999999999999,0.1154,full_february,DAY_OF_WEEK
1216886,2020-06-18,CZE,GADM,CZE.11_1,Prague,0.04365,0.12805,full_february,DAY_OF_WEEK
1216887,2020-06-19,CZE,GADM,CZE.11_1,Prague,0.031869999999999996,0.12959,full_february,DAY_OF_WEEK
1216888,2020-06-20,CZE,GADM,CZE.11_1,Prague,-0.0866,0.21634,full_february,DAY_OF_WEEK
1216889,2020-06-21,CZE,GADM,CZE.11_1,Prague,-0.005679999999999999,0.23028,full_february,DAY_OF_WEEK
1216890,2020-06-22,CZE,GADM,CZE.11_1,Prague,0.06828,0.1186,full_february,DAY_OF_WEEK
1216891,2020-06-23,CZE,GADM,CZE.11_1,Prague,0.08802,0.11644000000000002,full_february,DAY_OF_WEEK
1216892,2020-06-24,CZE,GADM,CZE.11_1,Prague,0.0839,0.11880999999999999,full_february,DAY_OF_WEEK
1216893,2020-06-25,CZE,GADM,CZE.11_1,Prague,0.08394,0.11359000000000001,full_february,DAY_OF_WEEK
1216894,2020-06-26,CZE,GADM,CZE.11_1,Prague,0.10031,0.1089,full_february,DAY_OF_WEEK
1216895,2020-06-27,CZE,GADM,CZE.11_1,Prague,0.12761,0.15550999999999998,full_february,DAY_OF_WEEK
1216896,2020-06-28,CZE,GADM,CZE.11_1,Prague,0.11727,0.19872,full_february,DAY_OF_WEEK
1216897,2020-06-29,CZE,GADM,CZE.11_1,Prague,0.03444,0.12980999999999998,full_february,DAY_OF_WEEK
1216898,2020-06-30,CZE,GADM,CZE.11_1,Prague,0.08125,0.11665,full_february,DAY_OF_WEEK
1216899,2020-07-01,CZE,GADM,CZE.11_1,Prague,0.0938,0.11259000000000001,full_february,DAY_OF_WEEK
1216900,2020-07-02,CZE,GADM,CZE.11_1,Prague,0.05067,0.12605,full_february,DAY_OF_WEEK
1216901,2020-07-03,CZE,GADM,CZE.11_1,Prague,0.07512,0.11709000000000001,full_february,DAY_OF_WEEK
1216902,2020-07-04,CZE,GADM,CZE.11_1,Prague,0.18056,0.15536,full_february,DAY_OF_WEEK
1216903,2020-07-05,CZE,GADM,CZE.11_1,Prague,0.18175,0.18609,full_february,DAY_OF_WEEK
1216904,2020-07-06,CZE,GADM,CZE.11_1,Prague,-0.10424000000000001,0.2038,full_february,DAY_OF_WEEK
1216905,2020-07-07,CZE,GADM,CZE.11_1,Prague,0.0563,0.12577,full_february,DAY_OF_WEEK
1216906,2020-07-08,CZE,GADM,CZE.11_1,Prague,0.05111,0.13367,full_february,DAY_OF_WEEK
1216907,2020-07-09,CZE,GADM,CZE.11_1,Prague,0.04975,0.12418,full_february,DAY_OF_WEEK
1216908,2020-07-10,CZE,GADM,CZE.11_1,Prague,0.07483,0.11345999999999999,full_february,DAY_OF_WEEK
1216909,2020-07-11,CZE,GADM,CZE.11_1,Prague,0.05952,0.17725,full_february,DAY_OF_WEEK
1216910,2020-07-12,CZE,GADM,CZE.11_1,Prague,0.17797000000000002,0.19649,full_february,DAY_OF_WEEK
1216911,2020-07-13,CZE,GADM,CZE.11_1,Prague,0.08928,0.11698,full_february,DAY_OF_WEEK
1216912,2020-07-14,CZE,GADM,CZE.11_1,Prague,0.09272000000000001,0.114,full_february,DAY_OF_WEEK
1216913,2020-07-15,CZE,GADM,CZE.11_1,Prague,0.10197,0.11715,full_february,DAY_OF_WEEK
1216914,2020-07-16,CZE,GADM,CZE.11_1,Prague,0.058820000000000004,0.1296,full_february,DAY_OF_WEEK
1216915,2020-07-17,CZE,GADM,CZE.11_1,Prague,0.06224,0.12011,full_february,DAY_OF_WEEK
1216916,2020-07-18,CZE,GADM,CZE.11_1,Prague,0.11512,0.16516,full_february,DAY_OF_WEEK
1216917,2020-07-19,CZE,GADM,CZE.11_1,Prague,0.14481,0.19985,full_february,DAY_OF_WEEK
1216918,2020-07-20,CZE,GADM,CZE.11_1,Prague,0.09043999999999999,0.12404000000000001,full_february,DAY_OF_WEEK
1216919,2020-07-21,CZE,GADM,CZE.11_1,Prague,0.07265,0.12251,full_february,DAY_OF_WEEK
1216920,2020-07-22,CZE,GADM,CZE.11_1,Prague,0.1088,0.1131,full_february,DAY_OF_WEEK
1216921,2020-07-23,CZE,GADM,CZE.11_1,Prague,0.11295999999999999,0.11546,full_february,DAY_OF_WEEK
1216922,2020-07-24,CZE,GADM,CZE.11_1,Prague,0.09891,0.11448,full_february,DAY_OF_WEEK
1216923,2020-07-25,CZE,GADM,CZE.11_1,Prague,0.16989,0.15691,full_february,DAY_OF_WEEK
1216924,2020-07-26,CZE,GADM,CZE.11_1,Prague,0.11592000000000001,0.20953000000000002,full_february,DAY_OF_WEEK
1216925,2020-07-27,CZE,GADM,CZE.11_1,Prague,0.07932,0.12227,full_february,DAY_OF_WEEK
1216926,2020-07-28,CZE,GADM,CZE.11_1,Prague,0.0678,0.12515,full_february,DAY_OF_WEEK
1216927,2020-07-29,CZE,GADM,CZE.11_1,Prague,0.10597000000000001,0.11574000000000001,full_february,DAY_OF_WEEK
1216928,2020-07-30,CZE,GADM,CZE.11_1,Prague,0.10668,0.11515999999999998,full_february,DAY_OF_WEEK
1216929,2020-07-31,CZE,GADM,CZE.11_1,Prague,0.10357000000000001,0.11364,full_february,DAY_OF_WEEK
1216930,2020-08-01,CZE,GADM,CZE.11_1,Prague,0.16509000000000001,0.15244000000000002,full_february,DAY_OF_WEEK
1216931,2020-08-02,CZE,GADM,CZE.11_1,Prague,0.12719,0.21276,full_february,DAY_OF_WEEK
1216932,2020-08-03,CZE,GADM,CZE.11_1,Prague,-0.0049,0.15216,full_february,DAY_OF_WEEK
1216933,2020-08-04,CZE,GADM,CZE.11_1,Prague,0.00331,0.14734,full_february,DAY_OF_WEEK
1216934,2020-08-05,CZE,GADM,CZE.11_1,Prague,0.08931,0.11585,full_february,DAY_OF_WEEK
1216935,2020-08-06,CZE,GADM,CZE.11_1,Prague,0.09901,0.11699000000000001,full_february,DAY_OF_WEEK
1216936,2020-08-07,CZE,GADM,CZE.11_1,Prague,0.08992,0.1137,full_february,DAY_OF_WEEK
1216937,2020-08-08,CZE,GADM,CZE.11_1,Prague,0.15133,0.15646,full_february,DAY_OF_WEEK
1216938,2020-08-09,CZE,GADM,CZE.11_1,Prague,0.17442,0.19841,full_february,DAY_OF_WEEK
1216939,2020-08-10,CZE,GADM,CZE.11_1,Prague,0.07816000000000001,0.13111,full_february,DAY_OF_WEEK
1216940,2020-08-11,CZE,GADM,CZE.11_1,Prague,0.05002,0.12625,full_february,DAY_OF_WEEK
1216941,2020-08-12,CZE,GADM,CZE.11_1,Prague,0.10954000000000001,0.11552,full_february,DAY_OF_WEEK
1216942,2020-08-13,CZE,GADM,CZE.11_1,Prague,0.10378,0.12072999999999999,full_february,DAY_OF_WEEK
1216943,2020-08-14,CZE,GADM,CZE.11_1,Prague,0.07514,0.12328,full_february,DAY_OF_WEEK
1216944,2020-08-15,CZE,GADM,CZE.11_1,Prague,0.09992999999999999,0.16534000000000001,full_february,DAY_OF_WEEK
1216945,2020-08-16,CZE,GADM,CZE.11_1,Prague,0.21031999999999998,0.18952,full_february,DAY_OF_WEEK
1216946,2020-08-17,CZE,GADM,CZE.11_1,Prague,0.10259000000000001,0.11865999999999999,full_february,DAY_OF_WEEK
1216947,2020-08-18,CZE,GADM,CZE.11_1,Prague,0.04127,0.13092,full_february,DAY_OF_WEEK
1216948,2020-08-19,CZE,GADM,CZE.11_1,Prague,0.09372,0.11354000000000002,full_february,DAY_OF_WEEK
1216949,2020-08-20,CZE,GADM,CZE.11_1,Prague,0.09929,0.11565999999999999,full_february,DAY_OF_WEEK
1216950,2020-08-21,CZE,GADM,CZE.11_1,Prague,0.08504,0.11900999999999999,full_february,DAY_OF_WEEK
1216951,2020-08-22,CZE,GADM,CZE.11_1,Prague,0.08822999999999999,0.17361,full_february,DAY_OF_WEEK
1216952,2020-08-23,CZE,GADM,CZE.11_1,Prague,0.14014000000000001,0.2078,full_february,DAY_OF_WEEK
1216953,2020-08-24,CZE,GADM,CZE.11_1,Prague,0.07915,0.11911,full_february,DAY_OF_WEEK
1216954,2020-08-25,CZE,GADM,CZE.11_1,Prague,0.07593,0.11975999999999999,full_february,DAY_OF_WEEK
1216955,2020-08-26,CZE,GADM,CZE.11_1,Prague,0.09066,0.12119,full_february,DAY_OF_WEEK
1216956,2020-08-27,CZE,GADM,CZE.11_1,Prague,0.06874,0.12301,full_february,DAY_OF_WEEK
1216957,2020-08-28,CZE,GADM,CZE.11_1,Prague,0.057629999999999994,0.11899000000000001,full_february,DAY_OF_WEEK
1216958,2020-08-29,CZE,GADM,CZE.11_1,Prague,-0.00877,0.1893,full_february,DAY_OF_WEEK
1216959,2020-08-30,CZE,GADM,CZE.11_1,Prague,0.0030600000000000002,0.23824,full_february,DAY_OF_WEEK
1216960,2020-08-31,CZE,GADM,CZE.11_1,Prague,0.028919999999999998,0.13180999999999998,full_february,DAY_OF_WEEK
1216961,2020-09-01,CZE,GADM,CZE.11_1,Prague,0.01999,0.12485999999999998,full_february,DAY_OF_WEEK
1216962,2020-09-02,CZE,GADM,CZE.11_1,Prague,0.06902,0.11218,full_february,DAY_OF_WEEK
1216963,2020-09-03,CZE,GADM,CZE.11_1,Prague,0.07146,0.10962999999999999,full_february,DAY_OF_WEEK
1216964,2020-09-04,CZE,GADM,CZE.11_1,Prague,0.07148,0.10828,full_february,DAY_OF_WEEK
1216965,2020-09-05,CZE,GADM,CZE.11_1,Prague,0.07217,0.17163,full_february,DAY_OF_WEEK
1216966,2020-09-06,CZE,GADM,CZE.11_1,Prague,0.11067,0.20789000000000002,full_february,DAY_OF_WEEK
1216967,2020-09-07,CZE,GADM,CZE.11_1,Prague,0.054479999999999994,0.11675,full_february,DAY_OF_WEEK
1216968,2020-09-08,CZE,GADM,CZE.11_1,Prague,0.06307,0.11609000000000001,full_february,DAY_OF_WEEK
1216969,2020-09-09,CZE,GADM,CZE.11_1,Prague,0.07674,0.11377999999999999,full_february,DAY_OF_WEEK
1216970,2020-09-10,CZE,GADM,CZE.11_1,Prague,0.0307,0.12050999999999999,full_february,DAY_OF_WEEK
1216971,2020-09-11,CZE,GADM,CZE.11_1,Prague,0.03323,0.11704,full_february,DAY_OF_WEEK
1216972,2020-09-12,CZE,GADM,CZE.11_1,Prague,0.05331,0.16379000000000002,full_february,DAY_OF_WEEK
1216973,2020-09-13,CZE,GADM,CZE.11_1,Prague,0.0894,0.20134000000000002,full_february,DAY_OF_WEEK
1216974,2020-09-14,CZE,GADM,CZE.11_1,Prague,0.040260000000000004,0.12007999999999999,full_february,DAY_OF_WEEK
1216975,2020-09-15,CZE,GADM,CZE.11_1,Prague,0.03822,0.12055,full_february,DAY_OF_WEEK
1216976,2020-09-16,CZE,GADM,CZE.11_1,Prague,0.04849,0.11705,full_february,DAY_OF_WEEK
1216977,2020-09-17,CZE,GADM,CZE.11_1,Prague,0.01938,0.12372999999999999,full_february,DAY_OF_WEEK
1216978,2020-09-18,CZE,GADM,CZE.11_1,Prague,0.021230000000000002,0.12267,full_february,DAY_OF_WEEK
1216979,2020-09-19,CZE,GADM,CZE.11_1,Prague,0.03667,0.17392,full_february,DAY_OF_WEEK
1216980,2020-09-20,CZE,GADM,CZE.11_1,Prague,0.08026,0.21251,full_february,DAY_OF_WEEK
1216981,2020-09-21,CZE,GADM,CZE.11_1,Prague,0.00458,0.12663,full_february,DAY_OF_WEEK
1216982,2020-09-22,CZE,GADM,CZE.11_1,Prague,0.01295,0.12686,full_february,DAY_OF_WEEK
1216983,2020-09-23,CZE,GADM,CZE.11_1,Prague,0.024480000000000002,0.12442,full_february,DAY_OF_WEEK
1216984,2020-09-24,CZE,GADM,CZE.11_1,Prague,0.00379,0.12921,full_february,DAY_OF_WEEK
1216985,2020-09-25,CZE,GADM,CZE.11_1,Prague,-0.029960000000000004,0.14689000000000002,full_february,DAY_OF_WEEK
1216986,2020-09-26,CZE,GADM,CZE.11_1,Prague,-0.21181999999999998,0.26676,full_february,DAY_OF_WEEK
1216987,2020-09-27,CZE,GADM,CZE.11_1,Prague,-0.05984,0.24411999999999998,full_february,DAY_OF_WEEK
1216988,2020-09-28,CZE,GADM,CZE.11_1,Prague,-0.34694,0.3248,full_february,DAY_OF_WEEK
1216989,2020-09-29,CZE,GADM,CZE.11_1,Prague,-0.02371,0.14925,full_february,DAY_OF_WEEK
1216990,2020-09-30,CZE,GADM,CZE.11_1,Prague,0.00536,0.12952,full_february,DAY_OF_WEEK
1216991,2020-10-01,CZE,GADM,CZE.11_1,Prague,0.01182,0.12702,full_february,DAY_OF_WEEK
1216992,2020-10-02,CZE,GADM,CZE.11_1,Prague,0.00098,0.12382,full_february,DAY_OF_WEEK
1216993,2020-10-03,CZE,GADM,CZE.11_1,Prague,0.0149,0.1841,full_february,DAY_OF_WEEK
1216994,2020-10-04,CZE,GADM,CZE.11_1,Prague,0.009890000000000001,0.2298,full_february,DAY_OF_WEEK
1216995,2020-10-05,CZE,GADM,CZE.11_1,Prague,-0.05259,0.15017,full_february,DAY_OF_WEEK
1216996,2020-10-06,CZE,GADM,CZE.11_1,Prague,-0.056870000000000004,0.14873,full_february,DAY_OF_WEEK
1216997,2020-10-07,CZE,GADM,CZE.11_1,Prague,-0.0419,0.14344,full_february,DAY_OF_WEEK
1216998,2020-10-08,CZE,GADM,CZE.11_1,Prague,-0.03665,0.14132999999999998,full_february,DAY_OF_WEEK
1216999,2020-10-09,CZE,GADM,CZE.11_1,Prague,-0.05574,0.13981,full_february,DAY_OF_WEEK
1217000,2020-10-10,CZE,GADM,CZE.11_1,Prague,-0.19931,0.26285,full_february,DAY_OF_WEEK
1217001,2020-10-11,CZE,GADM,CZE.11_1,Prague,-0.13756,0.28342,full_february,DAY_OF_WEEK
1217002,2020-10-12,CZE,GADM,CZE.11_1,Prague,-0.09042,0.16226,full_february,DAY_OF_WEEK
1217003,2020-10-13,CZE,GADM,CZE.11_1,Prague,-0.10052,0.17382999999999998,full_february,DAY_OF_WEEK
1217004,2020-10-14,CZE,GADM,CZE.11_1,Prague,-0.18547,0.22413000000000002,full_february,DAY_OF_WEEK
1217005,2020-10-15,CZE,GADM,CZE.11_1,Prague,-0.14774,0.19537000000000002,full_february,DAY_OF_WEEK
1217006,2020-10-16,CZE,GADM,CZE.11_1,Prague,-0.17064000000000001,0.19831,full_february,DAY_OF_WEEK
1217007,2020-10-17,CZE,GADM,CZE.11_1,Prague,-0.22673000000000001,0.27566,full_february,DAY_OF_WEEK
1217008,2020-10-18,CZE,GADM,CZE.11_1,Prague,-0.19643,0.31651999999999997,full_february,DAY_OF_WEEK
1217009,2020-10-19,CZE,GADM,CZE.11_1,Prague,-0.14204,0.19825,full_february,DAY_OF_WEEK
1217010,2020-10-20,CZE,GADM,CZE.11_1,Prague,-0.14251,0.19330999999999998,full_february,DAY_OF_WEEK
1217011,2020-10-21,CZE,GADM,CZE.11_1,Prague,-0.09626,0.18239,full_february,DAY_OF_WEEK
1217012,2020-10-22,CZE,GADM,CZE.11_1,Prague,-0.15805999999999998,0.20961,full_february,DAY_OF_WEEK
1217013,2020-10-23,CZE,GADM,CZE.11_1,Prague,-0.21398000000000003,0.2221,full_february,DAY_OF_WEEK
1217014,2020-10-24,CZE,GADM,CZE.11_1,Prague,-0.15789,0.25953000000000004,full_february,DAY_OF_WEEK
1217015,2020-03-01,CZE,GADM,CZE.12_1,,0.03599,0.28154,full_february,DAY_OF_WEEK
1217016,2020-03-02,CZE,GADM,CZE.12_1,,0.07687999999999999,0.13072999999999999,full_february,DAY_OF_WEEK
1217017,2020-03-03,CZE,GADM,CZE.12_1,,0.02454,0.15797,full_february,DAY_OF_WEEK
